date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2018-11-30 00:00:00,11.8,,,,,,13.9,,,
2018-12-01 00:00:00,8.2,5,12,,,,4.6,,,
2018-12-02 00:00:00,8,2,13,,,,3.7,,,
2018-12-03 00:00:00,9.2,5,15,,,,3.9,,,
2018-12-04 00:00:00,10.6,9,13,,,,5.3,,,
2018-12-05 00:00:00,11.5,9,15,,,,5.7,,,
2018-12-06 00:00:00,11.8,8,17,,,,7.8,,,
2018-12-07 00:00:00,10,4,18,,,,2.5,,,
2018-12-08 00:00:00,9.7,4,18,,,,2.6,,,
2018-12-09 00:00:00,8,,,,,,4.4,,,
2018-12-10 00:00:00,9.2,5,13,,,,9.4,,,
2018-12-11 00:00:00,10.1,5,15,,,,6.6,,,
2018-12-12 00:00:00,,,,,,,,,,
2018-12-13 00:00:00,,,,,,,,,,
2018-12-14 00:00:00,,,,,,,,,,
2018-12-15 00:00:00,,,,,,,,,,
2018-12-16 00:00:00,,,,,,,,,,
2018-12-17 00:00:00,11.9,,,,,,6.4,,,
2018-12-18 00:00:00,10,5,17,,,,3.7,,,
2018-12-19 00:00:00,9.1,,,,,,4.4,,,
2018-12-20 00:00:00,,,,,,,,,,
2018-12-21 00:00:00,12.2,,,,,,8.6,,,
2018-12-22 00:00:00,10.7,,,,,,8.4,,,
2018-12-23 00:00:00,10.9,,,,,,7.2,,,
2018-12-24 00:00:00,9.4,,,,,,5.1,,,
2018-12-25 00:00:00,10.4,8,14,,,,16.2,,,
2018-12-26 00:00:00,,,,,,,,,,
2018-12-27 00:00:00,10.2,,,,,,14.6,,,
2018-12-28 00:00:00,,,,,,,,,,
2018-12-29 00:00:00,,,,,,,,,,
2018-12-30 00:00:00,6.6,,,,,,7.5,,,
2018-12-31 00:00:00,,,,,,,,,,
2019-01-01 00:00:00,5.1,,,,,,6.8,,,
2019-01-02 00:00:00,,,,,,,2.2,,,
2019-01-03 00:00:00,5.5,,,,,,3.8,,,
2019-01-04 00:00:00,5.9,,,,,,4.3,,,
2019-01-05 00:00:00,7.6,3,12,,,,8.9,,,
2019-01-06 00:00:00,9.5,7,14,,,,15.4,,,
2019-01-07 00:00:00,12.2,9,15,,,,3.4,,,
2019-01-08 00:00:00,12.1,8,16,,,,8.9,,,
2019-01-09 00:00:00,13,9,16,,,,6.8,,,
2019-01-10 00:00:00,11,,,,,,2.4,,,
2019-01-11 00:00:00,10.9,5,18,,,,8.5,,,
2019-01-12 00:00:00,12,8,16,,,,6.1,,,
2019-01-13 00:00:00,,,,,,,,,,
2019-01-14 00:00:00,,,,,,,,,,
2019-01-15 00:00:00,11.5,9,13,,,,18.6,,,
2019-01-16 00:00:00,13,10,15,,,,19.2,,,
2019-01-17 00:00:00,13.4,,,,,,7.3,,,
2019-01-18 00:00:00,12.2,,,,,,2.1,,,
2019-01-19 00:00:00,13.7,,,,,,2.5,,,
2019-01-20 00:00:00,11.4,8,14,,,,9.1,,,
2019-01-21 00:00:00,8.8,4,13,,,,9.3,,,
2019-01-22 00:00:00,9.2,4,15,,,,10.4,,,
